meanfreq,sd,meanfun,minfun,maxfun,label
0.116001833,0.088799475,0.184000384,0.086486486,0.258064516,female
0.097732542,0.080077938,0.178399927,0.021680217,0.253968254,female
0.134044916,0.091722856,0.19458571,0.02739726,0.275862069,female
0.090370268,0.079408794,0.191227259,0.044444444,0.258064516,female
0.125000139,0.088642508,0.187464167,0.063492063,0.258064516,female
0.134858715,0.078146149,0.182415461,0.033826638,0.258064516,female
0.119566652,0.0889234,0.191963903,0.016684046,0.275862069,female
0.149453726,0.089150522,0.19173022,0.019277108,0.271186441,female
0.146231945,0.086853923,0.176033157,0.030188679,0.246153846,female
0.164104281,0.089942128,0.192923655,0.038647343,0.266666667,female
0.10846989,0.083745924,0.175651875,0.017777778,0.266666667,female
0.130742334,0.086538812,0.179920415,0.018823529,0.275862069,female
0.137549749,0.084731224,0.201460313,0.069264069,0.275862069,female
0.14656013,0.087700882,0.193782749,0.045845272,0.266666667,female
0.132145249,0.084810076,0.193368298,0.041450777,0.275862069,female
0.157879727,0.095635173,0.194529415,0.020075282,0.275862069,female
0.146695447,0.083293936,0.178227722,0.041884817,0.23880597,female
0.186963134,0.07806324,0.166523165,0.016064257,0.275862069,female
0.188916036,0.074354811,0.153983742,0.015952144,0.275862069,female
0.170603559,0.064757558,0.117017895,0.016666667,0.275862069,female
0.135012753,0.077275379,0.137531375,0.017297297,0.275862069,female
0.151657728,0.078403005,0.140644437,0.016080402,0.258064516,female
0.092092441,0.094467032,0.190064579,0.016985138,0.275862069,female
0.143582842,0.080596005,0.142987432,0.016580311,0.275862069,female
0.166235766,0.073348333,0.149100205,0.016666667,0.25,female
0.16838094,0.074602707,0.148348438,0.016684046,0.275862069,female
0.165228566,0.072523254,0.147148611,0.017524644,0.275862069,female
0.157698842,0.088774089,0.189649428,0.051118211,0.258064516,female
0.169935137,0.094920766,0.168460368,0.016016016,0.275862069,female
0.164855128,0.087689728,0.203222504,0.0625,0.258064516,female
0.126920275,0.088102355,0.185729331,0.034632035,0.258064516,female
0.15531325,0.090998604,0.201392431,0.017316017,0.275862069,female
0.123551974,0.089584187,0.191199474,0.016427105,0.258064516,female
0.093453268,0.077776758,0.168043947,0.059925094,0.242424242,female
0.202326264,0.055599496,0.178112035,0.016632017,0.253968254,female
0.172249722,0.076856758,0.158125796,0.015841584,0.266666667,female
0.186009021,0.074830966,0.16200927,0.019093079,0.275862069,female
0.189460151,0.065261036,0.160367635,0.016701461,0.242424242,female
0.149952702,0.087753302,0.135786869,0.016753927,0.275862069,female
0.183064351,0.079104392,0.164945299,0.017621145,0.271186441,female
0.184209025,0.063880414,0.15569339,0.016736402,0.235294118,female
0.173658044,0.072571552,0.165601063,0.016443988,0.266666667,female
0.192676718,0.070493791,0.158243134,0.017429194,0.266666667,female
0.141928228,0.079488941,0.142991074,0.016227181,0.271186441,female
0.232672936,0.063233209,0.167970881,0.015984016,0.275862069,female
0.240457975,0.056240256,0.196346584,0.020050125,0.275862069,female
0.238940486,0.057086687,0.216580658,0.064777328,0.275862069,female
0.22058183,0.067051319,0.213947046,0.015810277,0.275862069,female
0.228816471,0.066109456,0.196494093,0.021136063,0.275862069,female
0.236606928,0.054268957,0.204660961,0.016931217,0.271186441,female
0.227854808,0.068880291,0.21568935,0.029090909,0.275862069,female
0.240844029,0.053585216,0.225755471,0.062745098,0.275862069,female
0.235349031,0.061951374,0.209522984,0.017204301,0.275862069,female
0.230710789,0.063126438,0.22915253,0.060836502,0.275862069,female
0.210701254,0.018363242,0.196548003,0.017758047,0.271186441,female
0.147858443,0.078367923,0.134172686,0.019070322,0.262295082,female
0.146023156,0.073736976,0.11844396,0.019277108,0.175824176,female
0.14921754,0.079613256,0.135428604,0.015810277,0.262295082,female
0.151477444,0.073446301,0.13867783,0.016161616,0.271186441,female
0.141404115,0.064816709,0.091911852,0.015640274,0.228571429,female
0.142751589,0.075210936,0.092660443,0.015810277,0.266666667,female
0.139297397,0.068246479,0.142132489,0.016736402,0.266666667,female
0.140068381,0.05878271,0.097644913,0.015717092,0.228571429,female
0.141179625,0.067688161,0.092690866,0.016,0.242424242,female
0.152174047,0.072748699,0.125416149,0.016129032,0.262295082,female
0.131780894,0.08514393,0.171960584,0.026578073,0.262295082,female
0.147401473,0.087014332,0.181476841,0.022695035,0.258064516,female
0.127858166,0.073119834,0.163012185,0.020833333,0.242424242,female
0.179917295,0.075109983,0.190071872,0.047477745,0.258064516,female
0.161226593,0.078610504,0.198810361,0.095238095,0.242424242,female
0.16725161,0.079082821,0.193539343,0.019900498,0.242424242,female
0.198253671,0.030658103,0.172201019,0.073394495,0.253968254,female
0.195885106,0.034688348,0.135319716,0.016427105,0.246153846,female
0.190886421,0.035642708,0.143390554,0.015936255,0.235294118,female
0.190251435,0.032307872,0.141820397,0.017316017,0.275862069,female
0.143916265,0.086152994,0.148853982,0.015888779,0.275862069,female
0.190951312,0.026537526,0.163046719,0.026143791,0.216216216,female
0.218413682,0.035393437,0.161967154,0.044692737,0.246153846,female
0.194774015,0.030265944,0.145136114,0.016477858,0.275862069,female
0.191589243,0.030978042,0.15632504,0.016016016,0.258064516,female
0.19479377,0.029255085,0.170847074,0.015701668,0.275862069,female
0.183476759,0.049553286,0.169721537,0.016753927,0.275862069,female
0.182179612,0.031833916,0.163617584,0.037647059,0.205128205,female
0.18659402,0.038707135,0.170741238,0.036781609,0.205128205,female
0.187124579,0.031592876,0.178872492,0.081632653,0.231884058,female
0.182967874,0.038161977,0.164002462,0.022566996,0.202531646,female
0.179249623,0.032864402,0.169975104,0.019753086,0.258064516,female
0.174400819,0.031323419,0.159754766,0.016145308,0.219178082,female
0.179355393,0.033727057,0.159019546,0.01611279,0.271186441,female
0.175790887,0.037900528,0.157736292,0.026622296,0.195121951,female
0.183481249,0.031575746,0.171749298,0.04432133,0.213333333,female
0.183357687,0.034865276,0.172606958,0.084656085,0.246153846,female
0.179977945,0.04061233,0.167402989,0.051612903,0.242424242,female
0.181511631,0.032578876,0.178054089,0.085561497,0.271186441,female
0.188897692,0.03853023,0.174887226,0.017467249,0.253968254,female
0.18075013,0.035288446,0.172215652,0.01621074,0.242424242,female
0.18362136,0.030907742,0.165878564,0.056939502,0.213333333,female
0.149785064,0.063255133,0.16195082,0.01793722,0.207792208,female
0.183137591,0.033230323,0.169357307,0.055172414,0.219178082,female
0.181565202,0.037959151,0.164492858,0.021563342,0.213333333,female
0.179578634,0.040894259,0.16200061,0.038461538,0.235294118,female
0.193146403,0.038869967,0.159146325,0.017241379,0.205128205,female
0.163613717,0.053700625,0.164476848,0.042895442,0.231884058,female
0.167783897,0.055280281,0.163770334,0.077669903,0.222222222,female
0.176985162,0.042534507,0.152717271,0.049230769,0.188235294,female
0.185294175,0.042459481,0.171082692,0.033333333,0.266666667,female
0.182024649,0.03689082,0.145490579,0.029850746,0.202531646,female
0.138120228,0.071193194,0.159178848,0.023460411,0.275862069,female
0.177722738,0.038923304,0.15566423,0.037383178,0.262295082,female
0.181115201,0.028360518,0.150384709,0.016666667,0.216216216,female
0.17954194,0.047432889,0.171535326,0.091428571,0.266666667,female
0.171668864,0.04964049,0.159960851,0.017977528,0.262295082,female
0.181751694,0.034710325,0.175220155,0.060836502,0.275862069,female
0.189257062,0.034716012,0.174571369,0.032388664,0.222222222,female
0.179009963,0.036330598,0.162366078,0.036697248,0.275862069,female
0.179854592,0.03891699,0.17814259,0.158415842,0.2,female
0.184168806,0.037102954,0.17623034,0.06779661,0.23880597,female
0.185847199,0.032152169,0.172804389,0.034334764,0.246153846,female
0.187073799,0.035343836,0.176296978,0.042105263,0.225352113,female
0.18304616,0.031869226,0.16626362,0.02725724,0.195121951,female
0.174857232,0.039200239,0.168025757,0.081632653,0.228571429,female
0.17463269,0.034746103,0.174702982,0.146788991,0.271186441,female
0.172271176,0.044797114,0.16901759,0.066945607,0.219178082,female
0.185716982,0.040879052,0.172246567,0.04040404,0.228571429,female
0.180496429,0.035274549,0.168509455,0.016427105,0.271186441,female
0.183245856,0.034481222,0.170297973,0.021447721,0.216216216,female
0.180675556,0.036617278,0.164483902,0.033057851,0.275862069,female
0.187324392,0.033986128,0.163658483,0.018823529,0.205128205,female
0.188029756,0.034415149,0.170231137,0.016080402,0.228571429,female
0.166078098,0.054301895,0.174670446,0.017148982,0.246153846,female
0.179289108,0.033670948,0.175050232,0.037647059,0.262295082,female
0.179178834,0.038606676,0.164707438,0.016528926,0.262295082,female
0.181347325,0.038924713,0.15242251,0.029795158,0.205128205,female
0.178690501,0.043085587,0.166864734,0.030131827,0.266666667,female
0.1871152,0.033905953,0.174929147,0.052980132,0.246153846,female
0.186071497,0.037486171,0.166717738,0.016376663,0.23880597,female
0.177679948,0.042773575,0.173700281,0.019047619,0.216216216,female
0.184310609,0.031421894,0.167675275,0.021276596,0.275862069,female
0.163239107,0.053880771,0.168611512,0.054794521,0.213333333,female
0.178307366,0.037430229,0.168936167,0.016096579,0.262295082,female
0.174688323,0.035404501,0.156154983,0.016243655,0.210526316,female
0.183371888,0.034567903,0.149157471,0.024502297,0.207792208,female
0.176946779,0.035930092,0.158577544,0.01836969,0.197530864,female
0.174035475,0.03505841,0.153981474,0.029411765,0.210526316,female
0.177265765,0.033878387,0.164342202,0.020833333,0.25,female
0.173641546,0.036383807,0.163960458,0.019607843,0.219178082,female
0.188222184,0.038190608,0.172368074,0.042780749,0.222222222,female
0.177919597,0.033816786,0.154691951,0.03125,0.222222222,female
0.176907314,0.030470094,0.168737049,0.037037037,0.216216216,female
0.187024799,0.051499898,0.179153999,0.07804878,0.25,female
0.192816887,0.035025695,0.169440901,0.024653313,0.231884058,female
0.184309404,0.043144869,0.172423512,0.075471698,0.222222222,female
0.184889342,0.032249148,0.179046111,0.153846154,0.225352113,female
0.185992534,0.024001665,0.168579087,0.024169184,0.205128205,female
0.186647078,0.042361314,0.179598108,0.024169184,0.25,female
0.181182549,0.030157037,0.174194033,0.08,0.219178082,female
0.185174046,0.038502302,0.166094437,0.04359673,0.262295082,female
0.168612886,0.053763393,0.169659735,0.01816118,0.205128205,female
0.178653418,0.033572903,0.167376576,0.043478261,0.231884058,female
0.187176669,0.037500145,0.156718206,0.04610951,0.235294118,female
0.189260354,0.037321152,0.17098515,0.018757327,0.262295082,female
0.184892871,0.03294791,0.172206304,0.061776062,0.213333333,female
0.163067204,0.062227078,0.167055389,0.029304029,0.25,female
0.181922591,0.030723142,0.162626553,0.020698577,0.197530864,female
0.181995688,0.039201197,0.156943838,0.016684046,0.216216216,female
0.177298053,0.04050495,0.176314965,0.047337278,0.253968254,female
0.178389481,0.031529895,0.163616573,0.025,0.228571429,female
0.174523844,0.033396285,0.164132116,0.064777328,0.202531646,female
0.177370741,0.038632494,0.160316843,0.015640274,0.216216216,female
0.154071439,0.061358828,0.166609962,0.043956044,0.231884058,female
0.181191431,0.030724484,0.170651978,0.02507837,0.266666667,female
0.181964222,0.030651862,0.163304714,0.072727273,0.210526316,female
0.183098304,0.033502632,0.17400933,0.07960199,0.216216216,female
0.182713507,0.037318893,0.167259374,0.026315789,0.253968254,female
0.171319139,0.05114691,0.167116933,0.065306122,0.216216216,female
0.168163038,0.04769913,0.169211771,0.069565217,0.275862069,female
0.174173532,0.040007283,0.157304449,0.063241107,0.205128205,female
0.183173193,0.031863762,0.169568327,0.04494382,0.225352113,female
0.17789608,0.036367432,0.158210892,0.031434185,0.202531646,female
0.188307347,0.033788936,0.177041787,0.037037037,0.231884058,female
0.179749589,0.034081928,0.164371027,0.015701668,0.225352113,female
0.180533618,0.04191161,0.174824251,0.017877095,0.266666667,female
0.197216458,0.065365816,0.161213343,0.017094017,0.266666667,female
0.18913327,0.067775893,0.171696223,0.017372421,0.275862069,female
0.176733399,0.072027335,0.146153887,0.016649324,0.253968254,female
0.182050791,0.05640816,0.143441271,0.015732547,0.219178082,female
0.192711322,0.070159084,0.158002396,0.016913319,0.271186441,female
0.201748377,0.061291383,0.154557472,0.017410229,0.275862069,female
0.192628831,0.077848703,0.148658694,0.01826484,0.275862069,female
0.206335337,0.063948841,0.138612142,0.016666667,0.266666667,female
0.195929487,0.065939782,0.168337642,0.016684046,0.271186441,female
0.189912809,0.072125091,0.164234802,0.016443988,0.262295082,female
0.168597658,0.059374106,0.152476674,0.017857143,0.271186441,female
0.159715,0.057487532,0.164623842,0.024427481,0.216216216,female
0.194125015,0.061219671,0.189044867,0.016913319,0.258064516,female
0.172585728,0.065865991,0.172410438,0.016967126,0.258064516,female
0.182063734,0.059175288,0.169674085,0.016511868,0.275862069,female
0.175248259,0.060034786,0.177270957,0.015640274,0.271186441,female
0.172678832,0.051913777,0.173162449,0.017039404,0.271186441,female
0.161152946,0.068211157,0.167895141,0.015748031,0.275862069,female
0.170131639,0.054452651,0.149217361,0.018669778,0.258064516,female
0.177046702,0.064521832,0.179877831,0.047477745,0.262295082,female
0.154080446,0.087913069,0.207905119,0.01754386,0.262295082,female
0.162341173,0.079431075,0.206478853,0.068669528,0.262295082,female
0.151754544,0.089441421,0.212683436,0.054054054,0.275862069,female
0.141082907,0.088698384,0.174178913,0.016824395,0.262295082,female
0.141616514,0.086008076,0.184906212,0.032064128,0.258064516,female
0.165804326,0.082937048,0.189944746,0.020382166,0.271186441,female
0.152197551,0.082751557,0.190461369,0.018454441,0.242424242,female
0.129146276,0.087656087,0.197429032,0.021052632,0.235294118,female
0.175554269,0.084077055,0.181828913,0.020151134,0.275862069,female
0.148974544,0.087243259,0.183926045,0.081632653,0.242424242,female
0.197722838,0.043484253,0.151900829,0.015640274,0.253968254,female
0.19137372,0.042440207,0.15833656,0.022408964,0.266666667,female
0.189153875,0.049763129,0.139329658,0.032786885,0.242424242,female
0.191702353,0.044968112,0.157803061,0.016243655,0.271186441,female
0.183433207,0.049426678,0.146007328,0.016309888,0.275862069,female
0.186465568,0.045515154,0.148864482,0.022535211,0.23880597,female
0.19820339,0.043551551,0.158042369,0.01843318,0.266666667,female
0.187629034,0.040200366,0.153608913,0.040609137,0.253968254,female
0.200702042,0.065327658,0.165351754,0.016393443,0.275862069,female
0.173249738,0.052020043,0.150267973,0.024883359,0.235294118,female
0.182299692,0.062017039,0.162182751,0.016161616,0.275862069,female
0.183495166,0.067946334,0.149573845,0.015686275,0.253968254,female
0.173271499,0.065123494,0.145000381,0.016048144,0.275862069,female
0.173639025,0.076567984,0.144806006,0.016194332,0.258064516,female
0.200115562,0.060781165,0.150028903,0.015888779,0.246153846,female
0.196405992,0.06305863,0.166000104,0.015936255,0.271186441,female
0.170211942,0.071781361,0.168726269,0.017278618,0.258064516,female
0.172286018,0.062872731,0.157403456,0.023357664,0.271186441,female
0.20493788,0.057838329,0.145933974,0.016096579,0.275862069,female
0.157168627,0.078394072,0.141424458,0.01659751,0.262295082,female
0.195860836,0.057153403,0.139459312,0.016859852,0.25,female
0.188226793,0.078766267,0.157150831,0.016632017,0.275862069,female
0.22237339,0.059723908,0.171505228,0.019488429,0.275862069,female
0.192049961,0.06985374,0.184094962,0.016753927,0.266666667,female
0.201929499,0.062835273,0.166532228,0.016666667,0.266666667,female
0.198050632,0.070331152,0.18160691,0.016528926,0.275862069,female
0.193962059,0.078521917,0.180686642,0.016580311,0.275862069,female
0.195739595,0.072019189,0.18201113,0.018306636,0.275862069,female
0.171870667,0.058132077,0.171230039,0.021276596,0.266666667,female
0.178197286,0.060209543,0.144651916,0.015640274,0.253968254,female
0.173822008,0.060250421,0.174866001,0.056338028,0.23880597,female
0.172108228,0.060777778,0.135377777,0.016427105,0.275862069,female
0.171769968,0.07124443,0.15639932,0.015952144,0.275862069,female
0.188872268,0.060987791,0.181574254,0.021136063,0.25,female
0.175107809,0.069521002,0.153756524,0.01611279,0.275862069,female
0.179418077,0.069468971,0.17917545,0.032454361,0.275862069,female
0.183200597,0.065165804,0.157969549,0.015841584,0.275862069,female
0.160173684,0.061159682,0.144966072,0.015640274,0.271186441,female
0.08560587,0.072141613,0.124926783,0.016129032,0.253968254,female
0.082005982,0.069725153,0.153542833,0.016,0.266666667,female
0.078847187,0.068472556,0.138373463,0.016293279,0.271186441,female
0.121445506,0.084218712,0.161328459,0.01621074,0.275862069,female
0.093402309,0.070612134,0.160136684,0.023880597,0.266666667,female
0.10262336,0.076950322,0.159180996,0.015748031,0.275862069,female
0.091790714,0.071356584,0.143862036,0.020151134,0.25,female
0.112574609,0.080004969,0.150547581,0.016243655,0.275862069,female
0.097562091,0.070847036,0.148914143,0.019851117,0.222222222,female
0.088831313,0.069826874,0.155144581,0.017185822,0.271186441,female
0.164784249,0.107549057,0.201655518,0.016,0.271186441,female
0.135120044,0.111260492,0.172887738,0.016913319,0.25,female
0.152414448,0.107861762,0.152977222,0.016,0.266666667,female
0.15025502,0.111256969,0.1876571,0.015968064,0.275862069,female
0.151283266,0.1102608,0.182116068,0.015984016,0.275862069,female
0.153288707,0.10904435,0.188857688,0.016048144,0.275862069,female
0.139305284,0.112649119,0.175441868,0.017094017,0.275862069,female
0.165542199,0.109377779,0.182942818,0.01611279,0.275862069,female
0.153645359,0.115273247,0.195480005,0.016632017,0.275862069,female
0.152673827,0.114508038,0.184695611,0.016771488,0.275862069,female
0.162205157,0.069785809,0.149335328,0.02725724,0.225352113,female
0.168252203,0.078426574,0.145061616,0.016161616,0.275862069,female
0.163490852,0.062383046,0.137827233,0.026936027,0.213333333,female
0.169579909,0.066873502,0.15644373,0.030075188,0.275862069,female
0.17030936,0.074465465,0.147813679,0.016913319,0.271186441,female
0.161641466,0.082656266,0.187904656,0.033542977,0.275862069,female
0.169751775,0.084460316,0.170037822,0.023222061,0.275862069,female
0.166077721,0.091112072,0.188951237,0.027633851,0.275862069,female
0.16653757,0.062168066,0.161053135,0.01750547,0.258064516,female
0.173451065,0.071939471,0.147770869,0.015763547,0.246153846,female
0.208291796,0.028794522,0.190331832,0.021621622,0.271186441,female
0.208232073,0.033483023,0.186654177,0.023121387,0.258064516,female
0.19938681,0.035439708,0.159955758,0.027118644,0.271186441,female
0.195679389,0.031612682,0.183361952,0.017777778,0.25,female
0.195604546,0.033526261,0.182780758,0.029684601,0.266666667,female
0.200324564,0.03313778,0.178059564,0.037914692,0.266666667,female
0.212681151,0.042391813,0.169676821,0.017837235,0.266666667,female
0.198039226,0.030395927,0.188897239,0.025931929,0.242424242,female
0.218551887,0.037573895,0.182308489,0.020725389,0.275862069,female
0.198203005,0.031488215,0.186065977,0.076190476,0.23880597,female
0.202647026,0.031963826,0.184609457,0.021768707,0.25,female
0.217758842,0.031260998,0.193159072,0.017334778,0.271186441,female
0.191456142,0.030422309,0.17951809,0.028268551,0.271186441,female
0.200153781,0.02824614,0.163314716,0.020253165,0.23880597,female
0.198024236,0.03322568,0.190958543,0.062015504,0.266666667,female
0.199377188,0.032627852,0.159932579,0.017660044,0.275862069,female
0.212810959,0.037712458,0.174615105,0.018518519,0.271186441,female
0.206478817,0.031736785,0.188760388,0.060150376,0.23880597,female
0.205792821,0.034856902,0.181905085,0.016842105,0.246153846,female
0.141797816,0.086851697,0.181397497,0.084210526,0.258064516,female
0.132462919,0.082276265,0.171065691,0.021164021,0.266666667,female
0.141132927,0.08044404,0.176764804,0.04432133,0.253968254,female
0.121075855,0.086412647,0.166991322,0.019631902,0.271186441,female
0.222557054,0.045201733,0.130828306,0.016511868,0.275862069,female
0.232753599,0.043804924,0.132556562,0.016048144,0.275862069,female
0.211562908,0.047587916,0.116659125,0.018327606,0.275862069,female
0.227930987,0.045798511,0.156219617,0.016580311,0.275862069,female
0.229993022,0.040993719,0.191214694,0.016096579,0.275862069,female
0.220802047,0.045466104,0.15111578,0.022566996,0.275862069,female
0.217509276,0.0413891,0.173333741,0.015732547,0.271186441,female
0.228902748,0.041595703,0.1775747,0.01992528,0.275862069,female
0.226668815,0.040847151,0.161654097,0.016359918,0.275862069,female
0.240260308,0.043653318,0.167447154,0.018691589,0.275862069,female
0.112153434,0.076916558,0.162192511,0.040506329,0.271186441,female
0.125845527,0.08795087,0.199231746,0.065843621,0.271186441,female
0.155449633,0.090609215,0.2013362,0.043715847,0.275862069,female
0.098269155,0.083038939,0.192894064,0.133333333,0.242424242,female
0.206577263,0.033290877,0.166290994,0.029850746,0.23880597,female
0.212319701,0.036021954,0.190941942,0.034042553,0.275862069,female
0.19501289,0.031315571,0.169109837,0.017660044,0.23880597,female
0.196432361,0.031256584,0.191983662,0.134453782,0.271186441,female
0.197275307,0.036448178,0.164764486,0.019950125,0.271186441,female
0.195068971,0.035039044,0.167731512,0.053872054,0.242424242,female
0.204446479,0.038674495,0.164629067,0.020833333,0.271186441,female
0.208832034,0.032899836,0.178800693,0.030651341,0.242424242,female
0.210459733,0.032739145,0.194793935,0.085106383,0.258064516,female
0.190465452,0.035659003,0.164785835,0.022792023,0.231884058,female
0.183869594,0.05970072,0.1729339,0.022503516,0.262295082,female
0.199527334,0.061929125,0.189631323,0.017148982,0.275862069,female
0.191485408,0.059600779,0.159394422,0.016771488,0.275862069,female
0.199919658,0.053982626,0.177490143,0.022503516,0.275862069,female
0.1673555,0.059299355,0.161589935,0.017917133,0.271186441,female
0.177619094,0.058198733,0.160545065,0.015686275,0.271186441,female
0.191765203,0.067262646,0.187179662,0.016563147,0.266666667,female
0.177299355,0.059858043,0.168962805,0.019950125,0.235294118,female
0.193123121,0.076673336,0.198040195,0.096969697,0.271186441,female
0.17637473,0.089544551,0.196777465,0.043715847,0.275862069,female
0.182661661,0.074426613,0.186322636,0.027072758,0.262295082,female
0.175855657,0.083799833,0.186002698,0.015936255,0.271186441,female
0.188125673,0.082495332,0.181133595,0.016649324,0.266666667,female
0.184872292,0.07358778,0.185591831,0.01965602,0.242424242,female
0.155181437,0.090950592,0.190220021,0.018823529,0.275862069,female
0.147606295,0.094284339,0.185113692,0.031434185,0.258064516,female
0.185416893,0.081042342,0.196081167,0.0256,0.266666667,female
0.167022036,0.093515829,0.200744538,0.021768707,0.275862069,female
0.133212089,0.075318659,0.170783522,0.018823529,0.271186441,female
0.098083795,0.093943364,0.173711336,0.021768707,0.266666667,female
0.123061811,0.083901685,0.167796765,0.026890756,0.266666667,female
0.131747799,0.084220481,0.180400499,0.031746032,0.228571429,female
0.163938529,0.079085581,0.168650305,0.020050125,0.242424242,female
0.134813246,0.084461072,0.187247605,0.030534351,0.242424242,female
0.13755588,0.086889033,0.198798422,0.077669903,0.275862069,female
0.116584915,0.085972302,0.184592711,0.032323232,0.266666667,female
0.142297432,0.083137779,0.17816744,0.017877095,0.23880597,female
0.132895065,0.092890417,0.158696827,0.016276704,0.25,female
0.198808243,0.066349543,0.173258373,0.018979834,0.258064516,female
0.192887351,0.060980739,0.1805113,0.025437202,0.275862069,female
0.185658944,0.05897356,0.172464293,0.019300362,0.235294118,female
0.175181158,0.075908858,0.186196325,0.018934911,0.275862069,female
0.173016114,0.073812068,0.165826531,0.018411968,0.266666667,female
0.164126357,0.058508762,0.175463197,0.019230769,0.275862069,female
0.161993334,0.067542005,0.144045975,0.017094017,0.242424242,female
0.187154301,0.053047961,0.15923536,0.016129032,0.23880597,female
0.184956709,0.057895573,0.175263584,0.028571429,0.271186441,female
0.186187845,0.05980294,0.172242644,0.022889843,0.262295082,female
0.123722281,0.098628446,0.119931285,0.017259978,0.202531646,female
0.119571977,0.095837016,0.169794916,0.016227181,0.258064516,female
0.116365795,0.093832605,0.165838435,0.01849711,0.271186441,female
0.110500326,0.100261618,0.155281615,0.016736402,0.275862069,female
0.139629217,0.096061684,0.172258004,0.01621074,0.275862069,female
0.185813096,0.047386249,0.164007182,0.025889968,0.266666667,female
0.190443114,0.045738143,0.141098816,0.018867925,0.235294118,female
0.186106644,0.048344978,0.142342716,0.016753927,0.242424242,female
0.18842533,0.043439094,0.1640095,0.04,0.219178082,female
0.186389401,0.042945662,0.164404562,0.018757327,0.266666667,female
0.179014915,0.051147836,0.154663389,0.016949153,0.271186441,female
0.181433571,0.052918659,0.143611649,0.017448201,0.213333333,female
0.187369211,0.045638982,0.168950911,0.023633678,0.275862069,female
0.180185515,0.046691836,0.146992115,0.016080402,0.258064516,female
0.18151919,0.048320491,0.155000266,0.017640573,0.275862069,female
0.196022493,0.063424535,0.191985156,0.026890756,0.262295082,female
0.175176656,0.065923896,0.178041643,0.016666667,0.271186441,female
0.196104997,0.058663994,0.171288837,0.021052632,0.275862069,female
0.171523345,0.062499247,0.150839876,0.017524644,0.262295082,female
0.161731168,0.063392436,0.159425823,0.015873016,0.266666667,female
0.177351431,0.057870946,0.176679856,0.016842105,0.271186441,female
0.173757232,0.060665471,0.155385586,0.017094017,0.253968254,female
0.185009125,0.040160111,0.158654867,0.021390374,0.266666667,female
0.167053105,0.056425135,0.15302278,0.016824395,0.266666667,female
0.186489445,0.043763577,0.134547326,0.024539877,0.266666667,female
0.179202232,0.047232019,0.160601918,0.023426061,0.271186441,female
0.194485541,0.034352524,0.160646444,0.015904573,0.271186441,female
0.178228426,0.05218113,0.153330659,0.017524644,0.262295082,female
0.185406911,0.035982957,0.166758941,0.020645161,0.253968254,female
0.183985308,0.044877014,0.167175085,0.025,0.266666667,female
0.178599746,0.046621815,0.165757184,0.016859852,0.271186441,female
0.181390396,0.04306354,0.170096998,0.03125,0.25,female
0.201065556,0.055561386,0.190780681,0.017334778,0.275862069,female
0.157375262,0.059417355,0.173365958,0.045325779,0.262295082,female
0.196102298,0.059785632,0.164726381,0.016666667,0.275862069,female
0.189054693,0.058743506,0.169754729,0.016129032,0.275862069,female
0.169399623,0.058999481,0.148487623,0.031558185,0.197530864,female
0.193956142,0.06051331,0.154413737,0.019323671,0.25,female
0.178393402,0.057826825,0.174305135,0.016145308,0.253968254,female
0.169128949,0.068637203,0.165898756,0.015984016,0.275862069,female
0.178314605,0.061368194,0.170173865,0.016309888,0.275862069,female
0.175185212,0.057510845,0.17060151,0.015825915,0.266666667,female
0.13098794,0.083480913,0.18684716,0.069264069,0.242424242,female
0.131295959,0.065612666,0.136986289,0.01862631,0.275862069,female
0.128641752,0.070585388,0.134252368,0.016260163,0.23880597,female
0.139407576,0.080712161,0.142513887,0.016771488,0.271186441,female
0.133659057,0.077263786,0.132471129,0.015825915,0.25,female
0.172449786,0.079896763,0.151754269,0.015655577,0.275862069,female
0.147018568,0.080241702,0.150126125,0.017297297,0.275862069,female
0.15219601,0.083238033,0.175506158,0.01611279,0.275862069,female
0.150955689,0.067477812,0.162247012,0.031311155,0.258064516,female
0.152845842,0.086618308,0.164298323,0.022566996,0.275862069,female
0.187396161,0.036013193,0.16824048,0.018979834,0.271186441,female
0.182404794,0.037922904,0.163672026,0.01722282,0.219178082,female
0.194089842,0.030074062,0.177029467,0.035714286,0.231884058,female
0.188552594,0.041921365,0.179666731,0.023121387,0.222222222,female
0.184391419,0.029399989,0.181870225,0.023357664,0.235294118,female
0.18182119,0.035960316,0.169876029,0.023774146,0.231884058,female
0.182572402,0.030223563,0.165648614,0.016096579,0.271186441,female
0.189711021,0.035150792,0.168990494,0.022346369,0.228571429,female
0.187650285,0.032121356,0.17367016,0.025723473,0.258064516,female
0.194946313,0.030724702,0.195698805,0.131147541,0.222222222,female
0.193279265,0.032599872,0.174907322,0.023880597,0.242424242,female
0.188718626,0.026235722,0.180615596,0.026058632,0.246153846,female
0.18850096,0.035063542,0.182723484,0.026936027,0.246153846,female
0.190071019,0.031529048,0.17438559,0.016227181,0.271186441,female
0.188299313,0.027316962,0.182758927,0.09039548,0.25,female
0.188394824,0.045277683,0.174413363,0.016309888,0.235294118,female
0.190075956,0.035729346,0.176079529,0.019583843,0.23880597,female
0.194601256,0.035643238,0.183856257,0.03539823,0.258064516,female
0.200158191,0.037002721,0.174238535,0.019488429,0.258064516,female
0.19483981,0.028648125,0.175441635,0.019300362,0.228571429,female
0.184596918,0.029758439,0.175481109,0.015701668,0.275862069,female
